listing_id,date
14080027,2022-03-05
14080027,2022-03-19
14080027,2022-03-27
14080027,2022-03-31
14080027,2022-04-03
14080027,2022-04-13
14080027,2022-04-17
14080027,2022-04-24
14080027,2022-04-27
14080027,2022-05-03
14080027,2022-05-19
14080027,2022-05-22
14080027,2022-05-30
14080027,2022-06-13
14080027,2022-06-27
14080027,2022-07-20
14080027,2022-08-28
14080027,2022-09-16
14377105,2016-08-20
14377105,2016-09-27
14377105,2016-12-10
14377105,2017-03-22
14377105,2017-04-22
14377105,2018-01-27
14377105,2018-05-22
14377105,2018-07-22
14377105,2018-09-02
14377105,2018-09-14
14377105,2019-01-18
14377105,2019-03-08
14377105,2019-06-10
14377105,2019-08-04
14377105,2019-10-20
14377105,2020-08-09
14377105,2020-11-15
14377105,2020-11-16
14377105,2020-12-30
14377105,2021-02-07
14377105,2021-03-20
14377105,2021-04-03
14377105,2021-06-12
14377105,2021-10-08
14377105,2021-10-16
14377105,2021-10-30
14377105,2021-12-18
14377105,2022-04-02
14377105,2022-08-28
14697430,2018-09-29
14697430,2018-10-01
14697430,2018-10-06
14697430,2018-10-21
14697430,2018-11-04
14697430,2018-11-10
14697430,2018-11-17
14697430,2018-11-24
14697430,2018-12-02
14697430,2018-12-29
14697430,2019-01-06
14697430,2019-01-09
14697430,2019-03-03
14697430,2019-03-09
14697430,2019-03-23
14697430,2019-04-27
14697430,2019-05-19
14697430,2019-05-26
14697430,2019-06-02
14697430,2019-06-30
14697430,2019-07-07
14697430,2019-08-17
14697430,2019-10-05
14697430,2019-10-27
14697430,2019-11-05
14697430,2019-12-01
14697430,2019-12-07
14697430,2020-01-04
14697430,2020-01-12
14697430,2020-02-29
14697430,2020-03-09
14697430,2020-06-21
14697430,2020-06-28
14697430,2020-07-09
14697430,2020-08-09
14697430,2020-09-24
14697430,2020-09-27
14697430,2020-10-24
14697430,2020-11-06
14697430,2021-02-23
14697430,2021-04-04
14697430,2021-04-11
14697430,2021-05-16
14697430,2021-06-28
14697430,2021-07-18
14697430,2021-12-29
14697430,2022-04-21
14697430,2022-07-18
14697430,2022-07-23
14697430,2022-07-30
14697430,2022-09-10
14827811,2019-01-01
14827811,2020-12-06
14827811,2022-04-30
14827811,2022-08-21
14828790,2016-09-17
14828790,2016-10-02
14828790,2016-10-04
14828790,2016-10-08
14828790,2016-10-24
14828790,2016-10-26
14828790,2016-10-29
14828790,2016-11-05
14828790,2016-11-27
14828790,2016-12-03
14828790,2017-01-03
14828790,2017-01-05
14828790,2017-01-08
14828790,2017-01-21
14828790,2017-02-11
14828790,2018-01-15
14828790,2018-03-12
14828790,2018-04-01
14828790,2019-11-22
14828790,2020-01-18
14828790,2022-04-10
14843749,2016-11-13
14843749,2016-11-26
14843749,2017-04-30
14843749,2017-08-18
14843749,2017-08-24
14843749,2018-04-29
14843749,2019-07-08
14843749,2019-11-08
14843749,2020-09-27
14843749,2021-04-05
14844379,2016-12-06
14844379,2016-12-10
14844379,2017-01-17
14844379,2017-02-23
14969874,2017-02-25
14969874,2017-03-05
14969874,2017-04-16
14969874,2017-06-03
14969874,2018-02-17
14969874,2018-12-31
14969874,2019-01-17
14969874,2019-03-30
14969874,2019-04-07
14969874,2019-06-10
14969874,2019-07-07
14969874,2019-09-08
14969874,2019-12-08
14969874,2020-09-06
14969874,2021-01-07
14969874,2021-03-29
14969874,2022-02-19
14969874,2022-04-04
14969874,2022-07-17
15526317,2016-11-04
15526317,2016-11-19
15526317,2016-11-23
15526317,2016-11-25
15526317,2016-12-25
15526317,2016-12-27
15526317,2016-12-30
15526317,2017-01-02
15526317,2017-01-14
15526317,2017-01-23
15526317,2017-01-29
15526317,2017-02-10
15526317,2017-02-16
15526317,2017-02-19
15526317,2017-02-25
15526317,2017-03-04
15526317,2017-03-09
15526317,2017-03-12
15526317,2017-03-15
15526317,2017-03-18
15526317,2017-03-28
15526317,2017-04-01
15526317,2017-04-07
15526317,2017-04-14
15526317,2017-04-16
15526317,2017-04-21
15526317,2017-04-22
15526317,2017-04-29
15526317,2017-05-04
15526317,2017-05-06
15526317,2017-05-13
15526317,2017-05-15
15526317,2017-05-19
15526317,2017-05-27
15526317,2017-06-04
15526317,2017-06-06
15526317,2017-06-07
15526317,2017-06-12
15526317,2017-06-17
15526317,2017-06-24
15526317,2017-06-25
15526317,2017-07-04
15526317,2017-07-07
15526317,2017-07-09
15526317,2017-07-14
15526317,2017-07-17
15526317,2017-07-30
15526317,2017-08-27
15526317,2017-09-01
15526317,2017-09-11
15526317,2017-09-17
15526317,2017-09-18
15526317,2017-09-24
15526317,2017-10-02
15526317,2017-10-15
15526317,2017-10-23
15526317,2017-10-27
15526317,2017-10-28
15526317,2017-10-30
15526317,2017-11-05
15526317,2017-11-18
15526317,2017-11-26
15526317,2017-11-30
15526317,2017-12-04
15526317,2017-12-05
15526317,2017-12-08
15526317,2017-12-11
15526317,2017-12-17
15526317,2017-12-22
15526317,2017-12-23
15526317,2017-12-25
15526317,2017-12-28
15526317,2017-12-30
15526317,2017-12-31
15526317,2018-01-03
15526317,2018-01-04
15526317,2018-01-11
15526317,2018-01-22
15526317,2018-01-27
15526317,2018-02-03
15526317,2018-02-14
15526317,2018-02-18
15526317,2018-02-24
15526317,2018-03-09
15526317,2018-03-11
15526317,2018-03-19
15526317,2018-03-22
15526317,2018-03-24
15526317,2018-03-25
15526317,2018-03-26
15526317,2018-03-31
15526317,2018-04-04
15526317,2018-04-08
15526317,2018-04-15
15526317,2018-04-16
15526317,2018-04-23
15526317,2018-05-12
15526317,2018-05-15
15526317,2018-05-20
15526317,2018-05-21
15526317,2018-05-28
15526317,2018-06-11
15526317,2018-06-22
15526317,2018-06-25
15526317,2018-07-03
15526317,2018-07-09
15526317,2018-07-14
15526317,2018-07-15
15526317,2018-07-22
15526317,2018-07-29
15526317,2018-08-01
15526317,2018-08-04
15526317,2018-08-12
15526317,2018-08-18
15526317,2018-08-26
15526317,2018-09-05
15526317,2018-09-10
15526317,2018-09-16
15526317,2018-09-18
15526317,2018-09-24
15526317,2018-10-07
15526317,2018-10-14
15526317,2018-10-16
15526317,2018-10-21
15526317,2018-10-29
15526317,2018-11-03
15526317,2018-11-04
15526317,2018-11-10
15526317,2018-11-15
15526317,2018-11-18
15526317,2018-12-03
15526317,2018-12-03
15526317,2018-12-11
15526317,2018-12-15
15526317,2018-12-21
15526317,2018-12-26
15526317,2018-12-31
15526317,2019-01-03
15526317,2019-01-04
15526317,2019-01-05
15526317,2019-01-11
15526317,2019-01-19
15526317,2019-02-04
15526317,2019-02-06
15526317,2019-02-10
15526317,2019-02-16
15526317,2019-02-17
15526317,2019-02-18
15526317,2019-02-23
15526317,2019-03-05
15526317,2019-03-14
15526317,2019-03-16
15526317,2019-03-23
15526317,2019-04-02
15526317,2019-04-07
15526317,2019-04-09
15526317,2019-04-13
15526317,2019-04-14
15526317,2019-04-22
15526317,2019-04-23
15526317,2019-04-25
15526317,2019-04-27
15526317,2019-05-05
15526317,2019-05-09
15526317,2019-05-17
15526317,2019-05-19
15526317,2019-05-21
15526317,2019-05-27
15526317,2019-05-31
15526317,2019-06-09
15526317,2019-06-16
15526317,2019-06-18
15526317,2019-06-23
15526317,2019-06-29
15526317,2019-07-01
15526317,2019-07-09
15526317,2019-07-11
15526317,2019-07-13
15526317,2019-07-14
15526317,2019-07-16
15526317,2019-07-24
15526317,2019-07-28
15526317,2019-08-05
15526317,2019-08-09
15526317,2019-08-10
15526317,2019-08-11
15526317,2019-08-18
15526317,2019-08-22
15526317,2019-08-29
15526317,2019-09-01
15526317,2019-09-12
15526317,2019-09-17
15526317,2019-09-22
15526317,2019-09-25
15526317,2019-09-29
15526317,2019-09-30
15526317,2019-10-01
15526317,2019-10-05
15526317,2019-10-07
15526317,2019-10-15
15526317,2019-10-18
15526317,2019-10-20
15526317,2019-10-24
15526317,2019-10-27
15526317,2019-10-30
15526317,2019-11-03
15526317,2019-11-17
15526317,2019-11-29
15526317,2019-12-02
15526317,2019-12-08
15526317,2019-12-15
15526317,2019-12-27
15526317,2019-12-29
15526317,2020-01-01
15526317,2020-01-02
15526317,2020-01-05
15526317,2020-01-07
15526317,2020-01-11
15526317,2020-01-12
15526317,2020-01-15
15526317,2020-01-22
15526317,2020-01-23
15526317,2020-01-26
15526317,2020-02-01
15526317,2020-02-05
15526317,2020-02-09
15526317,2020-02-15
15526317,2020-02-18
15526317,2020-02-22
15526317,2020-02-24
15526317,2020-03-01
15526317,2020-03-09
15526317,2020-03-14
15526317,2020-05-26
15526317,2020-06-08
15526317,2020-06-13
15526317,2020-06-15
15526317,2020-06-21
15526317,2020-06-29
15526317,2020-07-05
15526317,2020-07-08
15526317,2020-07-10
15526317,2020-07-12
15526317,2020-07-13
15526317,2020-07-19
15526317,2020-07-22
15526317,2020-07-25
15526317,2020-07-27
15526317,2020-08-02
15526317,2020-08-09
15526317,2020-08-14
15526317,2020-08-17
15526317,2020-08-24
15526317,2020-08-29
15526317,2020-08-31
15526317,2020-09-08
15526317,2020-09-12
15526317,2020-09-16
15526317,2020-09-20
15526317,2020-09-24
15526317,2020-09-27
15526317,2020-09-28
15526317,2020-09-29
15526317,2020-10-01
15526317,2020-10-07
15526317,2020-10-11
15526317,2020-10-14
15526317,2020-10-19
15526317,2020-10-20
15526317,2020-10-29
15526317,2020-11-01
15526317,2020-11-03
15526317,2020-11-04
15526317,2020-11-08
15526317,2020-11-12
15526317,2020-11-15
15526317,2020-11-19
15526317,2020-12-14
15526317,2020-12-27
15526317,2020-12-27
15526317,2020-12-29
15526317,2021-01-02
15526317,2021-01-03
15526317,2021-01-05
15526317,2021-01-06
15526317,2021-01-13
15526317,2021-01-16
15526317,2021-01-19
15526317,2021-01-23
15526317,2021-01-30
15526317,2021-02-08
15526317,2021-02-14
15526317,2021-02-18
15526317,2021-02-20
15526317,2021-02-24
15526317,2021-02-28
15526317,2021-02-28
15526317,2021-03-03
15526317,2021-03-07
15526317,2021-03-14
15526317,2021-03-17
15526317,2021-03-17
15526317,2021-03-20
15526317,2021-03-22
15526317,2021-03-27
15526317,2021-03-30
15526317,2021-04-02
15526317,2021-04-04
15526317,2021-04-06
15526317,2021-04-11
15526317,2021-04-15
15526317,2021-04-21
15526317,2021-04-22
15526317,2021-04-23
15526317,2021-04-26
15526317,2021-04-27
15526317,2021-04-27
15526317,2021-05-01
15526317,2021-05-05
15526317,2021-05-08
15526317,2021-05-10
15526317,2021-05-12
15526317,2021-05-14
15526317,2021-05-16
15526317,2021-05-18
15526317,2021-05-21
15526317,2021-05-24
15526317,2021-05-27
15526317,2021-05-31
15526317,2021-06-02
15526317,2021-06-06
15526317,2021-06-09
15526317,2021-06-11
15526317,2021-06-14
15526317,2021-06-15
15526317,2021-06-21
15526317,2021-06-26
15526317,2021-06-29
15526317,2021-07-04
15526317,2021-07-11
15526317,2021-07-16
15526317,2021-08-01
15526317,2021-08-08
15526317,2021-08-19
15526317,2021-08-20
15526317,2021-08-23
15526317,2021-08-26
15526317,2021-08-30
15526317,2021-08-31
15526317,2021-09-05
15526317,2021-09-13
15526317,2021-09-16
15526317,2021-09-19
15526317,2021-09-24
15526317,2021-09-26
15526317,2021-10-01
15526317,2021-10-05
15526317,2021-10-07
15526317,2021-10-09
15526317,2021-10-13
15526317,2021-10-16
15526317,2021-10-21
15526317,2021-10-24
15526317,2021-11-01
15526317,2021-11-07
15526317,2021-11-16
15526317,2021-11-17
15526317,2021-11-21
15526317,2021-11-24
15526317,2021-12-01
15526317,2021-12-02
15526317,2021-12-05
15526317,2021-12-10
15526317,2021-12-14
15526317,2021-12-22
15526317,2021-12-28
15526317,2021-12-30
15526317,2022-01-01
15526317,2022-01-03
15526317,2022-01-09
15526317,2022-01-11
15526317,2022-01-14
15526317,2022-01-16
15526317,2022-01-18
15526317,2022-01-20
15526317,2022-01-28
15526317,2022-02-01
15526317,2022-02-04
15526317,2022-02-08
15526317,2022-02-13
15526317,2022-02-15
15526317,2022-02-16
15526317,2022-02-18
15526317,2022-02-21
15526317,2022-02-23
15526317,2022-03-04
15526317,2022-03-08
15526317,2022-03-15
15526317,2022-03-25
15526317,2022-03-27
15526317,2022-03-28
15526317,2022-03-30
15526317,2022-04-03
15526317,2022-04-08
15526317,2022-04-12
15526317,2022-04-14
15526317,2022-04-18
15526317,2022-04-19
15526317,2022-04-23
15526317,2022-04-25
15526317,2022-04-29
15526317,2022-05-03
15526317,2022-05-06
15526317,2022-05-08
15526317,2022-05-10
15526317,2022-05-12
15526317,2022-05-19
15526317,2022-05-22
15526317,2022-05-26
15526317,2022-05-29
15526317,2022-05-31
15526317,2022-06-02
15526317,2022-06-09
15526317,2022-06-12
15526317,2022-06-16
15526317,2022-06-20
15526317,2022-06-23
15526317,2022-06-26
15526317,2022-06-27
15526317,2022-06-30
15526317,2022-07-08
15526317,2022-07-15
15526317,2022-07-16
15526317,2022-07-18
15526317,2022-07-22
15526317,2022-07-25
15526317,2022-07-31
15526317,2022-08-05
15526317,2022-08-07
15526317,2022-08-10
15526317,2022-08-13
15526317,2022-08-18
15526317,2022-08-22
15526317,2022-08-31
15526317,2022-09-06
15579249,2017-03-04
15579249,2017-03-12
15579249,2017-07-09
15579249,2017-12-15
15579249,2017-12-23
15579249,2017-12-25
15579249,2018-02-15
15579249,2018-02-20
15579249,2018-03-15
15579249,2018-04-08
15579249,2018-04-27
15579249,2018-05-21
15579249,2018-05-27
15579249,2018-07-10
15579249,2018-07-29
15579249,2018-08-26
15579249,2018-09-15
15579249,2018-09-25
15579249,2018-10-30
15579249,2018-11-21
15579249,2018-11-30
15579249,2019-03-11
15579249,2019-07-12
15579249,2019-07-15
15579249,2019-07-28
15579249,2019-08-09
15579249,2019-08-16
15579249,2019-08-25
15579249,2019-09-15
15579249,2019-09-26
15579249,2019-10-21
15579249,2019-10-27
15579249,2019-11-17
15579249,2019-12-27
15579249,2019-12-31
15579249,2020-01-14
15579249,2020-02-15
15579249,2020-05-24
15579249,2020-06-08
15579249,2020-06-21
15579249,2020-07-14
15579249,2020-07-19
15579249,2020-08-30
15579249,2020-09-19
15579249,2020-09-28
15579249,2020-11-08
15579249,2021-01-02
15579249,2021-01-29
15579249,2021-02-28
15579249,2021-03-08
15579249,2021-03-24
15579249,2021-03-29
15579249,2021-04-12
15579249,2021-04-17
15579249,2021-04-26
15579249,2021-05-01
15579249,2021-05-05
15579249,2021-05-08
15579249,2021-05-17
15579249,2021-05-23
15579249,2021-06-06
15579249,2021-06-08
15579249,2021-06-11
15579249,2021-06-20
15579249,2021-06-27
15579249,2021-07-10
15579249,2021-07-16
15579249,2021-07-20
15579249,2021-08-30
15579249,2021-09-12
15579249,2021-10-01
15579249,2021-10-04
15579249,2021-11-01
15579249,2021-11-15
15579249,2021-11-29
15579249,2022-01-11
15579249,2022-01-31
15579249,2022-02-19
15579249,2022-02-27
15579249,2022-03-08
15579249,2022-03-13
15579249,2022-03-22
15579249,2022-03-28
15579249,2022-03-31
15579249,2022-04-04
15579249,2022-04-11
15579249,2022-04-16
15579249,2022-04-21
15579249,2022-04-24
15579249,2022-04-27
15579249,2022-05-02
15579249,2022-05-08
15579249,2022-05-22
15579249,2022-05-29
15579249,2022-06-20
15579249,2022-06-27
15579249,2022-07-08
15579249,2022-07-17
15579249,2022-08-01
15579249,2022-08-06
15579249,2022-08-15
15811271,2018-05-06
15811271,2018-05-09
15811271,2018-05-27
15811271,2018-06-07
15811271,2018-06-10
15811271,2018-06-17
15811271,2018-09-01
15811271,2018-09-27
15811271,2018-10-02
15811271,2018-10-03
15811271,2018-10-21
15811271,2018-11-25
15811271,2019-01-15
15811271,2019-02-18
15811271,2019-02-23
15811271,2019-03-02
15811271,2019-03-08
15811271,2019-03-23
15811271,2019-03-31
15811271,2019-04-22
15811271,2019-04-25
15811271,2019-04-28
15811271,2019-05-26
15811271,2019-05-26
15811271,2019-06-08
15811271,2019-06-29
15811271,2019-07-27
15811271,2019-08-08
15811271,2019-08-11
15811271,2019-09-15
15811271,2019-09-22
15811271,2019-11-02
15811271,2019-11-09
15811271,2019-11-16
15811271,2019-12-08
15811271,2020-01-18
15811271,2020-02-15
15811271,2020-02-29
15811271,2020-03-15
15811271,2020-09-07
15811271,2020-10-11
15811271,2020-10-17
15811271,2021-01-17
15811271,2021-02-06
15811271,2021-02-22
15811271,2021-04-25
15811271,2021-06-14
15811271,2021-06-27
15811271,2021-10-03
15811271,2021-10-28
15811271,2021-11-13
16519738,2017-01-30
16519738,2017-02-20
16519738,2017-04-22
16519738,2017-05-14
16519738,2017-05-21
16519738,2017-08-13
16519738,2017-10-14
16519738,2017-10-21
16519738,2017-10-23
16519738,2017-10-30
16519738,2017-11-26
16519738,2017-12-03
16519738,2018-01-04
16519738,2018-01-13
16519738,2018-03-24
16519738,2018-04-01
16519738,2018-04-22
16519738,2018-06-11
16519738,2018-07-01
16519738,2018-07-06
16519738,2018-08-05
16519738,2018-10-03
16519738,2018-10-14
16519738,2018-10-28
16519738,2019-01-27
16519738,2019-04-22
16519738,2019-04-28
16519738,2019-06-10
16519738,2019-08-12
16519738,2021-09-26
16519738,2021-10-01
16519738,2021-10-04
16519738,2021-10-17
16519738,2021-11-18
16519738,2021-11-23
16519738,2021-12-19
16519738,2021-12-25
16519738,2022-01-01
16519738,2022-01-02
16519738,2022-01-03
16519738,2022-01-04
16519738,2022-01-05
16519738,2022-01-11
16519738,2022-01-17
16519738,2022-01-31
16519738,2022-02-03
16519738,2022-02-13
16519738,2022-02-20
16519738,2022-03-07
16519738,2022-03-12
16519738,2022-03-15
16519738,2022-03-20
16519738,2022-04-03
16519738,2022-04-10
16519738,2022-04-15
16519738,2022-04-23
16519738,2022-04-25
16519738,2022-04-30
16519738,2022-05-05
16519738,2022-05-08
16519738,2022-05-15
16519738,2022-05-29
16519738,2022-05-31
16519738,2022-06-15
16519738,2022-06-18
16519738,2022-06-21
16519738,2022-06-26
16519738,2022-06-30
16519738,2022-07-03
16519738,2022-07-06
16519738,2022-07-11
16519738,2022-07-14
16519738,2022-07-15
16519738,2022-07-17
16519738,2022-07-21
16519738,2022-07-23
16519738,2022-08-02
16519738,2022-08-07
16519738,2022-08-16
16519738,2022-08-19
16519738,2022-08-22
16519738,2022-08-28
16519738,2022-08-30
16519738,2022-09-10
16519738,2022-09-18
16693931,2017-01-28
16693931,2017-03-07
16693931,2017-03-12
16693931,2017-04-16
16693931,2017-04-26
16693931,2017-06-18
16693931,2017-06-22
16693931,2017-09-17
16693931,2017-10-01
16693931,2017-10-22
16693931,2017-11-05
16693931,2017-11-13
16693931,2017-11-19
16693931,2017-12-26
16693931,2017-12-27
16693931,2018-01-02
16693931,2018-03-04
16693931,2018-04-03
16693931,2018-04-28
16693931,2018-12-19
16693931,2018-12-26
16693931,2019-04-15
16693931,2019-04-21
16693931,2019-07-20
16693931,2019-12-27
16693931,2020-09-18
16693931,2020-09-30
16693931,2020-10-05
16693931,2020-12-28
16693931,2021-01-03
16693931,2021-01-07
16693931,2021-04-05
16693931,2021-05-17
16693931,2021-05-29
16693931,2021-06-15
16693931,2021-07-09
16693931,2021-07-17
16693931,2021-08-14
16693931,2021-09-11
16693931,2021-09-20
16693931,2021-10-03
16693931,2021-10-09
16693931,2021-10-23
16693931,2021-12-29
16693931,2022-01-06
16693931,2022-01-10
16693931,2022-01-19
16693931,2022-03-13
16693931,2022-06-13
16693931,2022-08-09
16693931,2022-08-23
16795559,2017-03-04
16795559,2017-03-09
16795559,2017-03-10
16795559,2017-03-11
16795559,2017-03-12
16795559,2017-03-17
16795559,2017-03-18
16795559,2017-03-21
16795559,2017-03-24
16795559,2017-03-26
16795559,2017-03-31
16795559,2017-04-06
16795559,2017-04-08
16795559,2017-04-12
16795559,2017-04-14
16795559,2017-04-15
16795559,2017-04-23
16795559,2017-04-26
16795559,2017-04-30
16795559,2017-05-07
16795559,2017-05-09
16795559,2017-05-12
16795559,2017-05-14
16795559,2017-05-22
16795559,2017-05-24
16795559,2017-05-28
16795559,2017-05-29
16795559,2017-05-30
16795559,2017-06-04
16795559,2017-06-13
16795559,2017-07-08
16795559,2017-07-10
16795559,2017-07-16
16795559,2017-07-23
16795559,2017-07-31
16795559,2017-08-07
16795559,2017-08-13
16795559,2017-08-20
16795559,2017-08-23
16795559,2017-08-27
16795559,2017-09-02
16795559,2017-09-02
16795559,2017-09-09
16795559,2017-09-15
16795559,2017-09-24
16795559,2017-09-27
16795559,2017-10-02
16795559,2017-10-08
16795559,2017-10-12
16795559,2017-10-23
16795559,2017-10-25
16795559,2017-11-06
16795559,2017-11-17
16795559,2017-11-18
16795559,2017-11-25
16795559,2017-12-02
16795559,2017-12-21
16795559,2017-12-29
16795559,2018-01-07
16795559,2018-01-18
16795559,2018-01-22
16795559,2018-01-26
16795559,2018-01-28
16795559,2018-02-02
16795559,2018-02-18
16795559,2018-03-03
16795559,2018-03-08
16795559,2018-03-11
16795559,2018-03-19
16795559,2018-03-22
16795559,2018-03-28
16795559,2018-04-02
16795559,2018-04-10
16795559,2018-04-15
16795559,2018-04-18
16795559,2018-04-22
16795559,2018-05-03
16795559,2018-05-05
16795559,2018-05-07
16795559,2018-05-20
16795559,2018-05-27
16795559,2018-07-02
16795559,2018-07-04
16795559,2018-07-06
16795559,2018-07-08
16795559,2018-07-22
16795559,2018-07-23
16795559,2018-07-29
16795559,2018-08-11
16795559,2018-08-17
16795559,2018-08-28
16795559,2018-08-31
16795559,2018-09-02
16795559,2018-09-09
16795559,2018-09-17
16795559,2018-09-23
16795559,2018-09-30
16795559,2018-10-02
16795559,2018-10-07
16795559,2018-10-20
16795559,2018-10-28
16795559,2018-11-04
16795559,2018-11-07
16795559,2018-11-09
16795559,2018-11-12
16795559,2018-11-18
16795559,2018-11-20
16795559,2018-11-24
16795559,2018-12-17
16795559,2018-12-22
16795559,2019-01-05
16795559,2019-01-15
16795559,2019-01-18
16795559,2019-01-21
16795559,2019-01-25
16795559,2019-02-03
16795559,2019-02-09
16795559,2019-02-16
16795559,2019-02-23
16795559,2019-02-28
16795559,2019-03-02
16795559,2019-03-08
16795559,2019-03-13
16795559,2019-03-15
16795559,2019-03-22
16795559,2019-03-23
16795559,2019-03-27
16795559,2019-04-01
16795559,2019-04-08
16795559,2019-04-14
16795559,2019-04-17
16795559,2019-04-28
16795559,2019-05-05
16795559,2019-05-06
16795559,2019-05-12
16795559,2019-05-19
16795559,2019-05-25
16795559,2019-05-27
16795559,2019-06-06
16795559,2019-06-17
16795559,2019-06-23
16795559,2019-07-01
16795559,2019-07-08
16795559,2019-07-11
16795559,2019-07-14
16795559,2019-07-21
16795559,2019-07-28
16795559,2019-07-31
16795559,2019-08-12
16795559,2019-09-01
16795559,2019-09-10
16795559,2019-09-16
16795559,2019-10-01
16795559,2019-10-03
16795559,2019-10-06
16795559,2019-10-13
16795559,2019-10-19
16795559,2019-10-23
16795559,2019-10-27
16795559,2019-11-04
16795559,2019-11-09
16795559,2019-11-24
16795559,2019-11-30
16795559,2019-12-07
16795559,2019-12-14
16795559,2019-12-29
16795559,2020-01-04
16795559,2020-01-09
16795559,2020-01-11
16795559,2020-01-14
16795559,2020-01-18
16795559,2020-01-23
16795559,2020-01-27
16795559,2020-02-04
16795559,2020-02-07
16795559,2020-02-15
16795559,2020-02-19
16795559,2020-02-26
16795559,2020-03-01
16795559,2020-03-04
16795559,2020-03-10
16795559,2020-03-14
16795559,2020-05-17
16795559,2020-06-14
16795559,2020-06-17
16795559,2020-06-20
16795559,2020-06-25
16795559,2020-06-28
16795559,2020-07-26
16795559,2020-08-02
16795559,2020-08-16
16795559,2020-08-23
16795559,2020-08-30
16795559,2020-09-07
16795559,2020-09-20
16795559,2020-09-27
16795559,2020-10-02
16795559,2020-10-05
16795559,2020-10-11
16795559,2020-10-17
16795559,2020-11-01
16795559,2020-11-04
16795559,2020-11-12
16795559,2020-11-15
16795559,2020-11-24
16795559,2020-11-29
16795559,2020-12-09
16795559,2020-12-14
16795559,2020-12-17
16795559,2020-12-19
16795559,2020-12-29
16795559,2021-01-09
16795559,2021-01-14
16795559,2021-01-28
16795559,2021-01-30
16795559,2021-02-05
16795559,2021-02-13
16795559,2021-02-20
16795559,2021-02-27
16795559,2021-03-15
16795559,2021-03-21
16795559,2021-03-31
16795559,2021-04-04
16795559,2021-04-10
16795559,2021-04-14
16795559,2021-04-18
16795559,2021-04-29
16795559,2021-05-02
16795559,2021-05-15
16795559,2021-05-22
16795559,2021-05-26
16795559,2021-06-04
16795559,2021-06-07
16795559,2021-06-14
16795559,2021-07-04
16795559,2021-07-16
16795559,2021-08-14
16795559,2021-08-22
16795559,2021-09-01
16795559,2021-09-05
16795559,2021-09-12
16795559,2021-09-19
16795559,2021-09-26
16795559,2021-09-30
16795559,2021-10-02
16795559,2021-10-08
16795559,2021-10-17
16795559,2021-10-21
16795559,2021-10-24
16795559,2021-11-06
16795559,2021-11-14
16795559,2021-11-21
16795559,2021-11-28
16795559,2021-12-05
16795559,2021-12-14
16795559,2021-12-31
16795559,2022-01-04
16795559,2022-01-07
16795559,2022-01-11
16795559,2022-01-15
16795559,2022-01-22
16795559,2022-02-06
16795559,2022-02-13
16795559,2022-02-16
16795559,2022-02-19
16795559,2022-02-24
16795559,2022-03-07
16795559,2022-03-14
16795559,2022-03-18
16795559,2022-03-30
16795559,2022-04-18
16795559,2022-04-23
16795559,2022-05-05
16795559,2022-05-08
16795559,2022-05-14
16795559,2022-05-22
16795559,2022-05-30
16795559,2022-06-06
16795559,2022-07-31
16795559,2022-08-14
16795559,2022-08-21
16795559,2022-08-24
16795559,2022-08-29
16795559,2022-09-03
16795559,2022-09-06
16795559,2022-09-12
16948670,2017-02-09
16948670,2017-05-09
16948670,2017-05-12
16948670,2017-06-13
16948670,2017-06-26
16948670,2017-07-02
16948670,2017-07-09
16948670,2017-07-10
16948670,2017-07-11
16948670,2017-07-13
16948670,2017-07-23
16948670,2017-07-28
16948670,2017-08-04
16948670,2017-08-06
16948670,2017-08-12
16948670,2017-08-22
16948670,2017-09-03
16948670,2017-09-10
16948670,2017-09-14
16948670,2017-09-17
16948670,2017-09-22
16948670,2017-09-24
16948670,2017-09-28
16948670,2017-09-30
16948670,2017-10-01
16948670,2017-10-03
16948670,2017-10-08
16948670,2017-10-14
16948670,2017-10-15
16948670,2017-10-16
16948670,2017-10-23
16948670,2017-11-05
16948670,2017-11-08
16948670,2017-11-10
16948670,2017-11-11
16948670,2017-11-14
16948670,2017-11-18
16948670,2017-11-23
16948670,2017-11-26
16948670,2017-11-29
16948670,2017-12-05
16948670,2017-12-09
16948670,2017-12-13
16948670,2017-12-17
16948670,2017-12-21
16948670,2017-12-22
16948670,2017-12-25
16948670,2017-12-28
16948670,2017-12-28
16948670,2017-12-29
16948670,2018-01-02
16948670,2018-01-05
16948670,2018-01-06
16948670,2018-01-11
16948670,2018-01-13
16948670,2018-01-17
16948670,2018-01-21
16948670,2018-01-24
16948670,2018-01-27
16948670,2018-01-30
16948670,2018-02-02
16948670,2018-02-09
16948670,2018-02-11
16948670,2018-02-15
16948670,2018-02-22
16948670,2018-02-24
16948670,2018-02-25
16948670,2018-02-28
16948670,2018-03-01
16948670,2018-03-06
16948670,2018-03-10
16948670,2018-03-10
16948670,2018-03-12
16948670,2018-03-14
16948670,2018-03-17
16948670,2018-03-25
16948670,2018-03-29
16948670,2018-03-30
16948670,2018-04-07
16948670,2018-04-09
16948670,2018-04-10
16948670,2018-04-14
16948670,2018-04-21
16948670,2018-04-24
16948670,2018-04-29
16948670,2018-05-05
16948670,2018-05-06
16948670,2018-05-07
16948670,2018-05-10
16948670,2018-05-13
16948670,2018-05-14
16948670,2018-05-17
16948670,2018-05-21
16948670,2018-05-24
16948670,2018-05-26
16948670,2018-05-28
16948670,2018-05-29
